Date,MSCI World Gross Index USD,MSCI China Gross Index USD,MSCI United States Gross Index USD,MSCI Canada Gross Index USD,MSCI Japan Gross Index USD,MSCI India Gross Index USD,MSCI Malaysia Gross Index USD,MSCI Indonesia Gross Index USD,MSCI Taiwan Gross Index USD,MSCI Korea Gross Index USD,MSCI Thailand Gross Index USD,MSCI Australia Gross Index USD,MSCI United Kingdom Gross Index USD,MSCI Brazil Gross Index USD,MSCI Hong Kong Gross Index USD,MSCI Greece Gross Index USD,MSCI Philippines Gross Index USD,MSCI Russia Gross Index USD,MSCI Peru Gross Index USD,MSCI Poland Gross Index USD,MSCI New Zealand Gross Index USD,MSCI Germany Gross Index USD,MSCI Chile Gross Index USD,MSCI Singapore Gross Index USD,MSCI Hungary Gross Index USD,MSCI Czech Republic Gross Index USD,MSCI Spain Gross Index USD,MSCI United Arab Emirates Gross Index USD,MSCI Colombia Gross Index USD,MSCI Mexico Gross Index USD,MSCI Turkey Gross Index USD,MSCI Israel Gross Index USD,MSCI Egypt Gross Index USD,MSCI Italy Gross Index USD,MSCI France Gross Index USD,MSCI Qatar Gross Index USD,MSCI Pakistan Gross Index USD,MSCI Argentina Gross Index USD,MSCI Ireland Gross Index USD,MSCI Sweden Gross Index USD,MSCI Belgium Gross Index USD,MSCI Switzerland Gross Index USD,MSCI Portugal Gross Index USD,MSCI Norway Gross Index USD,MSCI Austria Gross Index USD,MSCI Netherlands Gross Index USD,MSCI Finland Gross Index USD,MSCI Denmark Gross Index USD,MSCI Morocco Gross Index USD,MSCI Kuwait Gross Index USD,MSCI SRI Lanka Gross Index USD,MSCI Romania Gross Index USD,MSCI Jordan Gross Index USD,MSCI Vietnam Gross Index USD,MSCI Bulgaria Gross Index USD,MSCI Ukraine Gross Index USD,MSCI Mauritius Gross Index USD,MSCI Croatia Gross Index USD,MSCI Serbia Gross Index USD,MSCI Ghana Gross Index USD,MSCI Slovenia Gross Index USD,MSCI Kenya Gross Index USD,MSCI Estonia Gross Index USD,MSCI Bahrain Gross Index USD,MSCI Botswana Gross Index USD,MSCI Nigeria Gross Index USD,MSCI Lithuania Gross Index USD,MSCI Tunisia Gross Index USD,MSCI Oman Gross Index USD,MSCI Zimbabwe Gross Index USD,MSCI Kazakhstan Gross Index USD,MSCI Bangladesh Gross Index USD,MSCI Bosnia And Herzegovina Gross Index USD,MSCI Jamaica Gross Index USD,MSCI Lebanon Gross Index USD
1/14/2015,6218.626,115.634,7675.94,6260.531,5229.199,712.8,824.93,,529.919,605.598,901.971,5209.447,7462.289,5064.688,53105.613,168.436,1026.847,597.406,2136.724,1295.989,572.854,6991.845,4183.571,12018.67,446.019,717.327,4732.432,565.965,1591.014,10003.39,1485.352,389.466,2049.041,976.224,6953.435,1474.32,541.462,4434.62,311.559,29277.881,14268.38,14423.06,143.237,2549.323,560.244,1005.214,27325.68,585.123,6991.85,801.703,493.168,571.188,185.029,529.446,163.462,80.387,1153.913,598.234,216.448,1331.762,349.66,2009.624,702.842,161.437,1033.385,476.619,1383.167,1191.993,1076.358,1671.479,521.701,1155.423,1107.911,1154.016,848.325
1/15/2015,6208.005,116.828,7604.544,6260.08,5300.988,730.485,834.582,,530.362,604.234,905.892,5229.505,7572.968,5072.969,53578.531,161.063,1026.847,610.916,2148.205,1217.738,576.46,7022.346,4161.29,12127.39,425.967,700.804,4716.32,561.814,1595.801,10020.76,1480.899,389.705,2037.994,983.046,6989.069,1468.691,544.012,4381.35,312.063,29428.9,14346.1,14755.4,143.994,2527.156,555.959,996.21,27278.619,577.533,7022.35,797.574,493.168,552.192,188.375,529.812,160.849,79.384,1160.277,588.436,210.429,1336.501,342.561,1993.977,694.955,161.163,1035.083,472.419,1360.485,1179.524,1100.189,1684.951,539.158,1152.116,1089.105,1161.744,854.595
1/16/2015,6255.565,115.548,7706.338,6350.225,5222.173,734.254,834.162,,533.856,598.323,905.467,5182.586,7606.415,5161.507,53125.465,154.831,1026.847,621.397,2172.984,1198.942,574.877,7059.919,4133.374,12026.87,428.453,695.42,4699.101,561.814,1618.322,10077.22,1452.578,389.264,2037.994,997.329,7015.197,1468.792,546.58,4467.29,313.304,29607.07,14473.33,14792.46,145.588,2508.834,554.683,1003.036,26929.25,574.807,7059.92,798.116,490.527,552.985,188.375,528.14,162.789,78.81,1156.675,585.952,209.26,1342.27,341.05,2014.26,695.566,161.163,1027.208,479.34,1353.04,1179.524,1100.189,1691.963,536.154,1152.116,1080.654,1155.616,854.595
1/17/2015,6255.565,115.548,7706.338,6350.225,5222.173,734.254,834.162,,533.856,598.323,905.467,5182.586,7606.415,5161.507,53125.465,154.831,1026.847,621.397,2172.984,1198.942,574.877,7059.919,4133.374,12026.87,428.453,695.42,4699.101,561.814,1618.322,10077.22,1452.578,389.264,2037.994,997.329,7015.197,1468.792,546.58,4467.29,313.304,29607.07,14473.33,14792.46,145.588,2508.834,554.683,1003.036,26929.25,574.807,7059.92,798.116,490.527,552.985,188.375,528.14,162.789,78.81,1156.675,585.952,209.26,1342.27,341.05,2014.26,695.566,161.163,1027.208,479.34,1353.04,1179.524,1100.189,1691.963,536.154,1152.116,1080.654,1155.616,854.595
1/18/2015,6255.565,115.548,7706.338,6350.225,5222.173,734.254,834.162,,533.856,598.323,905.467,5182.586,7606.415,5161.507,53125.465,154.831,1026.847,621.397,2172.984,1198.942,574.877,7059.919,4133.374,12026.87,428.453,695.42,4699.101,571.282,1618.322,10077.22,1452.578,389.264,2032.924,997.329,7015.197,1478.305,546.58,4467.29,313.304,29607.07,14473.33,14792.46,145.588,2508.834,554.683,1003.036,26929.25,574.807,7059.92,799.929,490.527,552.985,190.019,528.14,162.789,78.81,1156.675,585.952,209.26,1342.27,341.05,2014.26,695.566,162.678,1027.208,479.34,1353.04,1179.524,1120.89,1691.963,536.154,1152.116,1080.654,1155.616,854.595
1/19/2015,6280.746,112.074,7706.338,6356.289,5259.243,738.434,836.468,,539.947,603.75,916.118,5205.02,7667.663,5029.147,52901.445,158.07,1022.346,618.258,2172.984,1206.875,579.935,7194.983,4136.191,11974.92,433.685,700.167,4814.441,570.089,1623.516,10014.5,1461.918,390.797,2015.736,1018.549,7124.554,1472.723,553.631,4467.29,319.781,29844.33,14724.36,14875.65,149.266,2544.976,556.478,1035.922,27903.051,583.828,7194.98,794.393,476.794,559.606,187.748,524.575,163.99,77.388,1162.002,600.095,205.496,1291.01,343.81,2004.964,710.435,161.783,1017.845,491.107,1374.52,1180.938,1132.94,1703.032,544.484,1132.327,1093.251,1154.794,847.376
1/20/2015,6293.504,113.911,7717.444,6292.955,5321.357,749.647,826.658,,540.703,603.553,910.831,5177.277,7722.981,5054.427,52933.625,155.646,1020.34,607.867,2178.227,1193.656,574.707,7170.72,4155.421,12034.73,447.836,694.342,4851.986,564.284,1617.341,10140.9,1470.535,394.742,2054.058,1021.56,7164.147,1464.783,556.907,4419.15,319.127,29977.98,14643.86,14870.56,148.523,2559.2,551.798,1029.941,27796.67,583.108,7170.72,788.407,474.899,561.174,187.236,521.087,157.748,78.155,1159.251,600.622,199.975,1279.684,341.544,1974.815,725.116,162.379,1008.683,489.389,1367.548,1178.08,1135.915,1703.032,565.131,1131.388,1087.72,1149.624,851.051
1/21/2015,6327.811,116.749,7756.468,6313.903,5319.586,756.458,833.931,,548.149,609.934,912.419,5244.865,7808.624,5258.359,53270.918,151.333,1027.519,631.594,2198.73,1230.736,573.957,7208.89,4249.103,12141.99,458.053,705.541,4877.65,562.273,1642.217,10326.62,1506.399,391.291,2075.566,1040.1,7230.755,1460.649,562.119,4468.82,323.086,30126.869,14823.78,14849.06,152.533,2596.133,564.727,1044.333,27891.24,578.365,7208.89,799.246,467.663,560.569,187.356,517.714,158.386,77.656,1157.465,600.569,199.402,1289.526,340.931,1978.032,737.839,159.921,1010.327,490.595,1367.025,1180.012,1136,1674.644,558.051,1118.212,1096.046,1177.571,851.929
1/22/2015,6388.428,117.126,7873.969,6386.151,5307.077,758.658,842.579,,551.305,607.959,929.182,5247.295,7873.131,5353.38,53427.316,150.33,1017.735,657.639,2235.554,1240.244,560.671,7197.973,4353.104,12195.78,466.302,690.931,4886.471,561.184,1670.233,10503.12,1522.378,390.585,2088.964,1049.786,7234.084,1433.531,558.523,4485.79,324.636,30613.301,14771.69,14682.82,151.453,2609.064,574.114,1054.045,27546.301,565.997,7197.97,801.503,462.142,555.923,187.205,521.697,157.773,77.339,1161.043,587.482,197.706,1266.521,338.63,1996.559,745.722,159.921,1010.507,483.044,1366.758,1166.671,1134.201,1666.534,569.103,1119.094,1065.407,1169.082,850.154
1/23/2015,6378.23,118.664,7833.214,6355.624,5366.835,767.406,852.129,,562.502,613.444,948.004,5218.948,7880.12,5230.194,54174.309,159.258,1039.432,664.649,2206.215,1238.824,559.541,7241.441,4336.682,12235.3,461.774,686.523,4858.511,561.184,1673.365,10374.46,1504.98,384.67,2088.964,1036.551,7268.603,1433.413,556.586,4440.88,325.423,30579.301,14910.52,14861.34,149.072,2549.415,576.36,1063.791,27480.48,555.442,7241.44,799.74,461.125,549.633,187.205,526.832,155.63,79.256,1146.862,581.156,201.098,1246.441,335.641,2025.51,731.411,159.921,1002.972,482.918,1342.538,1166.671,1133.907,1666.534,598.902,1118.95,1056.613,1210.372,850.154
1/24/2015,6378.23,118.664,7833.214,6355.624,5366.835,767.406,852.129,,562.502,613.444,948.004,5218.948,7880.12,5230.194,54174.309,159.258,1039.432,664.649,2206.215,1238.824,559.541,7241.441,4336.682,12235.3,461.774,686.523,4858.511,561.184,1673.365,10374.46,1504.98,384.67,2088.964,1036.551,7268.603,1433.413,556.586,4440.88,325.423,30579.301,14910.52,14861.34,149.072,2549.415,576.36,1063.791,27480.48,555.442,7241.44,799.74,461.125,549.633,187.205,526.832,155.63,79.256,1146.862,581.156,201.098,1246.441,335.641,2025.51,731.411,159.921,1002.972,482.918,1342.538,1166.671,1133.907,1666.534,598.902,1118.95,1056.613,1210.372,850.154
1/25/2015,6378.23,118.664,7833.214,6355.624,5366.835,767.406,852.129,,562.502,613.444,948.004,5218.948,7880.12,5230.194,54174.309,159.258,1039.432,664.649,2206.215,1238.824,559.541,7241.441,4336.682,12235.3,461.774,686.523,4858.511,563.382,1673.365,10374.46,1504.98,384.67,2088.964,1036.551,7268.603,1460.015,556.586,4440.88,325.423,30579.301,14910.52,14861.34,149.072,2549.415,576.36,1063.791,27480.48,555.442,7241.44,799.74,461.125,549.633,188.542,526.832,155.63,79.256,1146.862,581.156,201.098,1246.441,335.641,2025.51,731.411,159.921,1002.972,482.918,1342.538,1166.671,1133.907,1666.534,598.902,1118.95,1056.613,1210.372,850.154
1/26/2015,6396.247,118.654,7858.098,6348.392,5330.812,767.406,845.167,,563.855,614.099,947.621,5203.843,7916.227,5187.478,54519.594,147.171,1045.32,629.693,2247.779,1232.805,560.058,7343.681,4315.364,12214.42,464.418,689.148,4905.815,546.828,1681.29,10393.48,1512.088,391.782,2064.137,1048.166,7334.675,1461.323,562.272,4430.63,325.085,30838.369,15035.39,14757.68,150.828,2585.708,562.74,1076.627,27892.23,554.853,7343.68,796.128,467.114,547.674,188.991,526.341,154.421,78.647,1146.108,580.161,199.288,1237.487,336.093,2006.993,728.299,159.812,998.998,483.052,1343.313,1171.187,1135.436,1666.534,583.41,1088.796,1057.251,1182.213,853.74
1/27/2015,6370.279,117.399,7756.946,6388.667,5468.663,768.723,852.258,,567.094,619.914,950.276,5263.701,7947.32,5247.706,54825.441,138.472,1052.231,633.884,2240.351,1242.576,569.591,7322.909,4342.9,12252.77,470.527,698.106,4924.132,547.16,1685.229,10398.03,1500.173,391.378,2088.625,1056.678,7347.803,1472.072,563.899,4498.73,323.495,30889.82,15130.04,14854.03,151.267,2583.991,563.114,1073.408,28040.029,558.596,7322.91,790.792,475.384,551.409,189.543,525.105,157.659,77.878,1141.597,586.806,201.888,1215.075,337.258,2008.651,734.87,155.015,995.642,481.453,1347.222,1179.547,1124.246,1658.423,574.876,1103.325,1069.358,1181.341,850.636
1/28/2015,6310.014,117.322,7652.886,6263.08,5463.682,772.873,844.237,,566.588,617.695,947.791,5274.039,7951.961,5118.374,55113.73,114.9,1054.21,617.047,2177.844,1240.494,578.186,7341.489,4326.769,12202.07,463.657,696.25,4821.078,542.266,1675.441,10195.02,1474.785,391.503,2065.303,1042.6,7293.601,1478.771,562.813,4330.45,315.577,31249.619,15141.24,14655.95,146.682,2520.306,550.873,1080.638,28094.82,561.049,7341.49,794.424,473.001,556.739,186.57,528.886,158.052,77.307,1154.888,583.213,200.868,1215.075,336.626,2010.198,725.896,155.008,996.292,491.36,1342.322,1176.244,1121.292,1634.091,565.135,1099.966,1063.777,1177.145,851.131
1/29/2015,6327.642,115.827,7723.85,6216.749,5383.077,767.924,834.8,,557.208,608.371,940.432,5178.111,7875.702,5097.804,54836.543,121.023,1048.075,600.619,2167.321,1257.768,556.47,7356.096,4297.588,12221.54,458.109,699.135,4847.894,528.899,1650.958,10033.58,1425.496,383.157,2037.876,1047.228,7324.037,1465.762,561.149,4294.44,317.362,31377.029,15211.13,14653.81,147.742,2504.779,542.375,1055.814,28063.449,558.868,7356.1,791.244,462.25,560.998,186.717,524.716,156.253,77.323,1154.177,583.019,200.34,1208.226,337.801,2001.012,720.567,155.008,991.031,483.944,1362.927,1183.599,1121.186,1635.198,532.595,1101.469,1061.665,1168.369,853.009
1/30/2015,6266.934,115.214,7626.069,6171.601,5409.709,756.524,834.357,,549.863,606.183,933.871,5195.288,7777.693,4855.853,54802.527,119.038,1059.671,589.624,2170.79,1259.712,550.883,7290.431,4259.129,12126.96,451.733,695.773,4779.409,528.899,1614.658,9735.243,1414.464,383.269,2037.876,1037.084,7245.608,1465.581,558.739,4297.41,312.968,31388.391,15087.26,14557.74,143.289,2500.873,537.412,1049.855,27764.359,544.174,7290.43,790.44,437.199,562.578,186.717,522.892,155.601,76.333,1161.159,580.839,198.74,1214.307,340.822,2009.433,722.409,155.008,988.505,482.092,1355.197,1183.599,1121.186,1635.198,530.787,1101.469,1053.082,1166.349,853.009
1/31/2015,6266.934,115.214,7626.069,6171.601,5409.709,756.524,834.357,,549.863,606.183,933.871,5195.288,7777.693,4855.853,54802.527,119.038,1059.671,589.624,2170.79,1259.712,550.883,7290.431,4259.129,12126.96,451.733,695.773,4779.409,528.899,1614.658,9735.243,1414.464,383.269,2037.876,1037.084,7245.608,1465.581,558.739,4297.41,312.968,31388.391,15087.26,14557.74,143.289,2500.873,537.412,1049.855,27764.359,544.174,7290.43,790.44,437.199,562.578,186.717,522.892,155.601,76.333,1161.159,580.839,198.74,1214.307,340.822,2009.433,722.409,155.008,988.505,482.092,1355.197,1183.599,1121.186,1635.198,530.787,1101.469,1053.082,1166.349,853.009
2/1/2015,6266.934,115.214,7626.069,6171.601,5409.709,756.524,834.357,,549.863,606.183,933.871,5195.288,7777.693,4855.853,54802.527,119.038,1059.671,589.624,2170.79,1259.712,550.883,7290.431,4259.129,12126.96,451.733,695.773,4779.409,551.773,1614.658,9735.243,1414.464,383.269,2037.391,1037.084,7245.608,1484.99,558.739,4297.41,312.968,31388.391,15087.26,14557.74,143.289,2500.873,537.412,1049.855,27764.359,544.174,7290.43,800.959,437.199,562.578,192.083,522.892,155.601,76.333,1161.159,580.839,198.74,1214.307,340.822,2009.433,722.409,154.686,988.505,482.092,1355.197,1183.599,1123.741,1635.198,530.787,1101.469,1053.082,1166.349,853.009
2/2/2015,6329.847,114.708,7722.854,6319.878,5396.589,756.752,834.357,,550.891,603.531,941.012,5255.285,7823.834,4902.761,54951.223,127.092,1051.116,597.3,2200.113,1263.046,560.328,7416.036,4310.855,12230.43,458,702.817,4769.011,547.673,1656.933,9803.335,1431.544,379.915,2036.662,1040.92,7310.663,1506.512,561.67,4372.91,326.727,31388.711,15189.35,14566.32,146.973,2556.459,546.072,1042.313,27744.949,545.581,7416.04,799.983,412.49,565.25,191.115,516.735,157.207,76.008,1151.354,579.708,202.509,1213.735,338.25,2014.358,729.878,160.161,989.934,485.004,1364.414,1214.824,1124.765,1635.198,549.897,1081.237,1049.946,1186.244,847.896
2/3/2015,6407.925,115.862,7835.67,6442.304,5322.675,757.735,834.357,,556.257,605.92,955.755,5241.696,7969.151,5032.093,54477.73,146.999,1047.615,631.561,2265.296,1279.433,562.279,7526.446,4390.583,12220.07,483.345,716.641,4947.519,563.945,1713.477,10013.21,1412.709,384.572,2054.964,1078.197,7461.387,1525.125,567.984,4509.32,333.869,31929.23,15421.4,14624.08,150.238,2646.157,563.456,1069.366,28043.24,547.11,7526.45,793.737,412.49,570.414,190.127,503.298,158.226,76.216,1152.411,587.202,207.496,1172.932,338.965,2025.115,737.832,165.038,988.333,488.761,1374.892,1227.112,1138.339,1647.736,565.18,1091.717,1061.115,1180.495,844.196
2/4/2015,6408.666,116.328,7805.524,6368.431,5421.62,755.016,859.976,,563.734,616.783,957.886,5352.06,8004.875,5016.672,54516.551,151.119,1063.318,618.027,2268.647,1281.163,570.122,7530.512,4389.823,12273.51,487.304,719.421,4932.096,565.967,1697.141,10042.03,1358.31,384.171,2072.11,1069.956,7480.251,1526.354,563.959,4525.24,337.433,31597.57,15454.37,14864.06,148.202,2617.541,555.825,1067.072,27670.33,549.539,7530.51,798.098,412.49,574.48,189.415,506.685,155.989,75.395,1147.212,589.073,208.609,1169.482,335.708,2031.219,735.09,164.928,1002.988,494.165,1378.45,1223.787,1150.356,1682.41,565.45,1091.652,1048.765,1189.663,849.765
2/5/2015,6456.194,116.825,7889.668,6501.28,5396.478,756.538,857.666,,561.544,607.96,958.727,5421.399,8058.314,4992.193,54357.633,141.638,1057.026,646.635,2302.075,1282.966,571.761,7533.457,4428.358,12229.83,484.099,717.167,4909.19,561.988,1703.049,10234.86,1359.34,390.004,2051.618,1063.243,7502.617,1539.099,563.959,4556.91,335.251,31692.33,15425.04,14772.97,146.961,2619.605,563.986,1085.015,27656.711,551.658,7533.46,799.084,415.231,574.794,188.655,511.643,156.681,53.235,1139.88,591.325,208.562,1170.463,343.576,2037.693,736.672,165.25,1002.725,485.255,1386.934,1224.581,1141.658,1710.806,564.701,1094.502,1056.227,1194.015,851.129
2/6/2015,6431.222,115.913,7865.269,6456.104,5357.486,755.078,869.22,,558.423,609.937,965.249,5432.523,8032.557,4888.198,54649.563,135.423,1066.257,666.172,2249.959,1281.764,571.025,7438.433,4448.798,12263.62,487.473,718.754,4893.413,561.988,1703.913,10183.09,1329.386,387.393,2051.618,1051.354,7427.951,1539.099,561.437,4559.47,334.631,31637.1,15211.94,14840.33,145.784,2633.248,567.076,1075.392,27203.221,553.188,7438.43,797.46,428.27,568.457,188.655,516.147,152.053,55.138,1142.619,590.121,208.497,1174.65,340.533,2035.156,732.976,165.25,1008.728,474.49,1370.929,1224.581,1141.658,1722.766,562.383,1094.502,1058.499,1248.846,851.129
2/7/2015,6431.222,115.913,7865.269,6456.104,5357.486,755.078,869.22,,558.423,609.937,965.249,5432.523,8032.557,4888.198,54649.563,135.423,1066.257,666.172,2249.959,1281.764,571.025,7438.433,4448.798,12263.62,487.473,718.754,4893.413,561.988,1703.913,10183.09,1329.386,387.393,2051.618,1051.354,7427.951,1539.099,561.437,4559.47,334.631,31637.1,15211.94,14840.33,145.784,2633.248,567.076,1075.392,27203.221,553.188,7438.43,797.46,428.27,568.457,188.655,516.147,152.053,55.138,1142.619,590.121,208.497,1174.65,340.533,2035.156,732.976,165.25,1008.728,474.49,1370.929,1224.581,1141.658,1722.766,562.383,1094.502,1058.499,1248.846,851.129
2/8/2015,6431.222,115.913,7865.269,6456.104,5357.486,755.078,869.22,,558.423,609.937,965.249,5432.523,8032.557,4888.198,54649.563,135.423,1066.257,666.172,2249.959,1281.764,571.025,7438.433,4448.798,12263.62,487.473,718.754,4893.413,563.159,1703.913,10183.09,1329.386,387.393,2040.728,1051.354,7427.951,1548.878,561.437,4559.47,334.631,31637.1,15211.94,14840.33,145.784,2633.248,567.076,1075.392,27203.221,553.188,7438.43,801.587,428.27,568.457,189.92,516.147,152.053,55.138,1142.619,590.121,208.497,1174.65,340.533,2035.156,732.976,165.25,1008.728,474.49,1370.929,1224.581,1148.205,1722.766,562.383,1094.502,1058.499,1248.846,851.129
2/9/2015,6407.755,115.036,7832.552,6477.368,5404.459,741.057,865.229,,554.58,605.009,951.385,5438.145,8000.409,4922.685,54312.617,126.247,1069.916,675.507,2291.839,1264.26,570.321,7307.331,4405.968,12172.64,495.777,714.489,4787.602,568.077,1699.096,10261.51,1315.501,384.714,2030.329,1030.676,7352.065,1545.537,559.759,4576.41,334.761,31513.811,15030.82,14899.16,145.512,2654.117,566.95,1055.931,26953.76,549.828,7307.33,801.913,431.655,563.621,188.847,514.927,151.231,54.372,1132.993,589.098,210.032,1184.074,336.529,2040.005,742.666,165.87,993.9,456.156,1367.711,1211.271,1140.829,1730.147,563.318,1112.511,1057.843,1207.495,857.089
2/10/2015,6451.379,115.339,7916.546,6458.641,5382.456,741.361,860.416,,552.791,603.957,946.077,5394.076,7996.329,4758.505,54522.098,137.912,1062.222,665.476,2240.616,1259.57,571.723,7362.516,4364.732,12202.32,502.846,713.403,4843.011,565.731,1663.153,10136.04,1284.188,384.387,2037.094,1048.678,7421.677,1545.495,557.402,4672.83,336.518,31948.539,15151.87,14875.45,145.863,2715.141,562.807,1063.432,27216.82,550.935,7362.52,808.132,447.647,567.072,187.913,516.126,151.477,54.254,1135.54,589.102,209.965,1200.157,338.353,2042.04,747.173,167.74,997.051,442.262,1366.324,1226.192,1128.234,1729.985,567.856,1126.617,1063.617,1192.226,850.714
2/11/2015,6436.941,114.709,7920.389,6407.343,5333.049,744.798,850.399,,558.588,600.682,952.397,5319.97,7984.726,4677.964,54416.184,130.563,1058.917,673.695,2232.038,1241.771,566.396,7348.957,4355.543,12193.27,495.607,713.994,4773.308,563.884,1608.912,9851.62,1283.507,384.797,2007.437,1038.234,7383.755,1548.498,551.188,4711.96,337.993,31396.4,15149.44,14792.16,142.396,2702.871,562.679,1061.3,26940.08,551.342,7348.96,805.375,452.881,571.506,188.275,524.569,153.667,53.362,1137.441,594.548,208.758,1178.019,338.485,2052.54,763.619,168.062,979.13,430.096,1363.971,1239.328,1128.732,1729.174,542.331,1130.241,1061.773,1204.175,855.441
2/12/2015,6512.268,115.932,7998.391,6514.015,5483.003,751.662,844.654,,560.667,591.073,956.102,5293.813,8063.141,4840.383,53920.836,144.104,1061.27,697.724,2267.841,1268.878,560.521,7514.436,4448.829,12137.98,517.347,735.514,4894.597,564.886,1620.583,10218.82,1345.909,383.7,2003.814,1067.359,7500.405,1546.402,543.671,4837.74,344.206,31799.391,15327.33,14827.78,146.02,2807.951,580.963,1077.473,27346.08,551.154,7514.44,808.663,449.364,576.706,186.709,531.663,151.917,54.805,1130.609,595.45,210.185,1181.072,340.917,2065.129,785.521,164.958,993.683,414.868,1372.176,1243.693,1127.227,1718.106,544.363,1129.548,1068.163,1194.21,871.303
2/13/2015,6553.624,117.154,8034.869,6555.876,5496.348,761.323,856.176,,565.023,604.477,960.993,5462.387,8133.694,4983.601,54344.113,157.708,1072.475,741.762,2285.24,1274.816,571.428,7562.907,4507.688,12215.15,517.46,748.618,4995.066,564.886,1665.895,10294.78,1346.371,383.425,2003.814,1082.314,7565.836,1546.402,548.015,5023.2,347.553,32347.83,15303.54,14867.69,148.875,2864.465,598.807,1086.698,27658.301,553.656,7562.91,809.074,446.488,575.704,186.709,535.345,153.169,56.483,1128.914,596.913,210.407,1186.34,341.498,2069.07,778.585,164.958,998.976,413.339,1387.821,1243.693,1127.227,1718.106,563.728,1129.548,1060.867,1229.283,871.303
2/14/2015,6553.624,117.154,8034.869,6555.876,5496.348,761.323,856.176,,565.023,604.477,960.993,5462.387,8133.694,4983.601,54344.113,157.708,1072.475,741.762,2285.24,1274.816,571.428,7562.907,4507.688,12215.15,517.46,748.618,4995.066,564.886,1665.895,10294.78,1346.371,383.425,2003.814,1082.314,7565.836,1546.402,548.015,5023.2,347.553,32347.83,15303.54,14867.69,148.875,2864.465,598.807,1086.698,27658.301,553.656,7562.91,809.074,446.488,575.704,186.709,535.345,153.169,56.483,1128.914,596.913,210.407,1186.34,341.498,2069.07,778.585,164.958,998.976,413.339,1387.821,1243.693,1127.227,1718.106,563.728,1129.548,1060.867,1229.283,871.303
2/15/2015,6553.624,117.154,8034.869,6555.876,5496.348,761.323,856.176,,565.023,604.477,960.993,5462.387,8133.694,4983.601,54344.113,157.708,1072.475,741.762,2285.24,1274.816,571.428,7562.907,4507.688,12215.15,517.46,748.618,4995.066,582.681,1665.895,10294.78,1346.371,383.425,2004.067,1082.314,7565.836,1557.09,548.015,5023.2,347.553,32347.83,15303.54,14867.69,148.875,2864.465,598.807,1086.698,27658.301,553.656,7562.91,813.511,446.488,575.704,186.126,535.345,153.169,56.483,1128.914,596.913,210.407,1186.34,341.498,2069.07,778.585,166.309,998.976,413.339,1387.821,1243.693,1136.065,1718.106,563.728,1129.548,1060.867,1229.283,871.303
2/16/2015,6556.402,117.149,8034.869,6540.641,5542.119,761.668,858.689,,563.918,602.295,954.671,5475.109,8106.014,4955.11,54541.617,147.164,1073.554,727.698,2285.24,1283.531,569.253,7534.238,4499.87,12205.77,509.059,743.793,4972.482,569.355,1660.841,10257.63,1354.359,387.555,1969.23,1081.393,7554.599,1541.261,544.74,5023.2,345.839,32430.65,15252.49,14983.95,149.04,2863.691,593.385,1082.865,27659.23,554.698,7534.24,807.827,442.439,582.601,187.085,535.345,153.182,56.223,1142.608,591.28,210.278,1186.829,339.274,2078.555,773.423,163.039,1005.009,415.941,1388.065,1242.277,1139.366,1729.174,562.204,1112.74,1061.053,1229.644,873.168
2/17/2015,6564.525,117.498,8048.534,6579.416,5525.904,761.668,858.414,,562.497,603.815,942.594,5477.529,8133.034,4955.11,54554.809,139.17,1074.535,722.639,2292.429,1278.673,568.306,7511.968,4484.824,12160.89,507.259,735.733,4979.251,573.053,1636.224,10310.98,1326.198,388.885,1941.887,1086.912,7551.769,1535.781,544.727,5184.27,343.853,32341.74,15384.29,14967.95,151.612,2853.554,587.58,1082.798,28128.301,553.542,7511.97,805.464,442.439,580.953,187.271,535.345,151.783,54.37,1139.177,590.377,210.15,1188.296,340.808,2088.582,766.561,164.756,1002.647,437.579,1385.253,1235.039,1137.986,1728.363,561.858,1113.757,1055.117,1218.927,868.045
2/18/2015,6580.72,117.699,8047.631,6540.921,5601.361,766.037,850.183,,562.497,603.815,949.516,5529.241,8193.896,5009.979,54740.395,140.509,1076.63,750.914,2281.917,1269.45,564.306,7536.906,4488.189,12196.15,513.324,731.85,5014.513,574.463,1633.404,10247.77,1342.507,389.231,1955.956,1103.431,7599.685,1539.471,542.533,5177.24,350.869,32474.961,15332.73,14922.01,152.946,2871.93,598.171,1086.029,28569.91,551.418,7536.91,810.183,439.197,584.466,185.089,535.345,147.327,54.757,1140.063,588.055,207.727,1195.411,341.611,2101.643,760.211,164.135,1004.178,452.247,1380.696,1225.348,1135.171,1725.929,554.744,1111.977,1044.658,1217.766,868.736
2/19/2015,6588.824,117.717,8041.174,6484.937,5650.421,770.189,850.183,,562.497,603.815,946.39,5517.612,8191.381,4974.85,54748.863,144.003,1076.63,729.854,2254.856,1280.943,558.478,7588.013,4522.253,12207.14,515.624,740.289,5073.724,574.474,1608.318,10277.73,1362.264,389.678,1954.71,1112.456,7670.944,1540.472,545.948,5205.28,350.516,32768.371,15562.3,15023.93,152.309,2871.144,594.409,1089.237,28872.301,561.522,7588.01,813.494,438.938,582.979,185.154,535.345,148.799,52.76,1140.747,586.302,208.832,1174.741,342.426,2127.527,766.39,163.492,1002.647,459.205,1382.08,1221.363,1124.45,1729.985,555.419,1103.459,1047.335,1216.882,862.023
