Country/Territory,CodeName,1996,1998,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ethiopia,ETH,-1.083550096,-0.989250898,-1.031738877,#N/A,-1.226131916,-1.114733219,-1.180990577,-1.238757253,-1.19371748,-1.203704953,-1.30721271,-1.298283458,-1.344842553,-1.362643838,-1.308907866,-1.313026309,-1.284353971,-1.298356652,-1.403662324,-1.442103148,-1.158869624,#N/A
Finland,FIN,1.51769793,1.467298269,1.593033314,#N/A,1.552903652,1.572457075,1.783608437,1.687096953,1.494072199,1.460226774,1.463081241,1.465268016,1.486713052,1.507551432,1.60069716,1.573705554,1.541917205,1.543586373,1.531729341,1.553088784,1.612387061,#N/A
Fiji,FJI,0.152574241,0.226074696,-0.346214205,#N/A,0.028650643,0.066641822,-0.037026647,0.049308639,-0.325200796,-0.650255859,-0.704701424,-0.910687804,-1.106355906,-1.093061566,-0.978677988,-0.909593165,-0.176634297,0.027780499,0.026981229,0.178833008,0.216666237,#N/A
France,FRA,1.311158419,1.171781659,1.182986617,#N/A,1.154342294,1.122662783,1.45645833,1.476771235,1.298722863,1.259766817,1.304794312,1.244508862,1.202856779,1.170668364,1.238105774,1.219246626,1.218159556,1.206640601,1.135573983,1.148533702,1.179414749,#N/A
"Micronesia, Fed. Sts.",FSM,1.113322139,0.980310977,1.007038713,#N/A,1.023825049,1.035866261,0.786521435,0.949673951,1.065407753,1.058531404,1.086042166,1.07439065,1.050894141,0.997179151,0.977706373,0.996572316,1.110941887,1.13473475,1.147534251,1.145001769,1.146016002,#N/A
Gabon,GAB,-0.321172208,-0.391127527,-0.470682234,#N/A,-0.526887536,-0.662809372,-0.780080676,-0.82700175,-0.950213253,-0.866477549,-0.845180631,-0.971219182,-0.865145862,-0.905199349,-0.863606691,-0.863370001,-0.865721822,-0.894153893,-0.969589055,-1.059383154,-0.947749376,#N/A
United Kingdom,GBR,1.272319436,1.195276618,1.323269844,#N/A,1.283422589,1.333042264,1.597445846,1.443956375,1.378773689,1.335596442,1.321022868,1.303301334,1.289994001,1.29741168,1.339132667,1.32903707,1.275789618,1.297836781,1.29463613,1.332299113,1.38397646,#N/A
Georgia,GEO,-0.33175081,-0.385090172,-0.283675969,#N/A,-0.505115449,-0.177865684,-0.078266896,-0.090371139,-0.092710018,-0.230410203,-0.256853878,-0.188830778,-0.160890982,-0.172698855,0.021580778,0.138814509,0.284665972,0.274587989,0.293726236,0.262798131,0.246690333,#N/A
Ghana,GHA,-0.207235247,-0.187200338,0.070623517,#N/A,0.02841652,0.271764487,0.117705427,0.197485253,0.407593399,0.497320414,0.431884378,0.497962654,0.514730036,0.484657794,0.431352198,0.438854575,0.463251561,0.489929527,0.583605587,0.597087085,0.57870388,#N/A
Guinea,GIN,-1.229575992,-1.110450149,-1.101043224,#N/A,-1.263446808,-1.195398688,-1.270173192,-1.172004819,-1.227811456,-1.368683815,-1.426303506,-1.302841544,-0.917965651,-0.887738705,-1.013888717,-1.022311449,-0.858070731,-0.857467532,-0.761686027,-0.738222778,-0.753674269,#N/A
