,Unnamed: 0,cncode,country,year,GDP,corruption,duvol,duvol_annual,gdpGrowth,gdpPerCapita,geopoliticalRisk,governmentEffectiveness,month,negskew,negskew_annual,politicalStability,regulatoryQuality,ruleOfLaw,voiceAccountability,Unnamed: 18,uai,pdi,mas,idv,ltowvs,com,Date,lto,ivr
116,116,MYS,Malaysia,2016,26162.57245,0.1,-0.36807436,-0.108416663,4.449755765,11243.99591,159.1823147,0.86577493,192,-0.651818604,-0.363065598,0.136824623,0.71,0.5,-0.418370813,,36,104,50,26,41,1,1/1/2016,,57
117,117,MYS,Malaysia,2017,27291.03594,0.03,-0.178146082,-0.424943913,5.741829576,11728.98029,98.55477818,0.82786417,204,-0.223573125,-1.13010335,0.116352133,0.68,0.41,-0.400363863,,36,104,50,26,41,1,1/1/2017,,57
118,118,MYS,Malaysia,2018,28201.05584,0.31,-0.572709963,0.030178872,4.74160645,12120.08326,40.27274389,1.075348139,216,-1.311666053,0.097798601,0.237390101,0.68,0.62,-0.083687983,,36,104,50,26,41,1,1/1/2018,,57
119,119,MYS,Malaysia,2019,,0.31,-0.048510333,-0.484983812,,,65.17176263,1.075348139,228,0.426740923,-0.521908869,0.237390101,0.68,0.62,-0.083687983,,36,104,50,26,41,1,1/1/2019,,57
120,120,IDN,Indonesia,2000,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2000,,38
121,121,IDN,Indonesia,2001,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2001,,38
122,122,IDN,Indonesia,2002,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2002,,38
123,123,IDN,Indonesia,2003,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2003,,38
124,124,IDN,Indonesia,2004,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2004,,38
125,125,IDN,Indonesia,2005,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2005,,38
126,126,IDN,Indonesia,2006,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2006,,38
127,127,IDN,Indonesia,2007,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2007,,38
128,128,IDN,Indonesia,2008,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2008,,38
129,129,IDN,Indonesia,2009,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2009,,38
130,130,IDN,Indonesia,2010,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2010,,38
131,131,IDN,Indonesia,2011,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2011,,38
132,132,IDN,Indonesia,2012,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2012,,38
133,133,IDN,Indonesia,2013,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2013,,38
134,134,IDN,Indonesia,2014,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2014,,38
135,135,IDN,Indonesia,2015,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2015,,38
136,136,IDN,Indonesia,2016,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2016,,38
137,137,IDN,Indonesia,2017,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2017,,38
138,138,IDN,Indonesia,2018,,,,,,,,,,,,,,,,,48,78,46,14,62,0,1/1/2018,,38
139,139,IDN,Indonesia,2019,,,-0.400564873,0.300645609,,,42.30593262,,7,-1.062157305,1.35643715,,,,,,48,78,46,14,62,0,1/1/2019,,38
140,140,KOR,Korea,2000,20756.7799,0.32,-0.217414812,-0.215504407,,,74.49546096,0.754343092,0,-0.416212903,0.151545937,0.398062229,0.6,0.88,0.637169182,,85,60,39,18,100,0,1/1/2000,75,29
141,141,KOR,Korea,2001,21530.26336,0.32,-0.046106914,-0.161250151,,,72.50596794,0.754343092,12,-0.63572967,-1.220999294,0.398062229,0.6,0.88,0.637169182,,85,60,39,18,100,0,1/1/2001,75,29
142,142,KOR,Korea,2002,22997.18714,0.5,-0.140303355,0.227409154,,,68.14553602,0.906771004,24,-0.477940798,0.316746072,0.240779549,0.82,0.95,0.745628059,,85,60,39,18,100,0,1/1/2002,75,29
143,143,KOR,Korea,2003,23549.36645,0.56,0.083751536,0.167240061,,,271.3203105,0.924043894,36,0.377644563,0.76501159,0.24839808,0.77,0.83,0.723233759,,85,60,39,18,100,0,1/1/2003,75,29
144,144,KOR,Korea,2004,24605.53486,0.39,-0.919881155,-0.139482132,,,81.36023041,0.901034296,48,-2.440517596,0.238531673,0.428416938,0.8,0.92,0.728531182,,85,60,39,18,100,0,1/1/2004,75,29
145,145,KOR,Korea,2005,25516.82419,0.62,-0.426050257,0.067239888,,,68.82135952,0.990601063,60,-1.341981515,-0.417176637,0.484627485,0.82,0.99,0.745595634,,85,60,39,18,100,0,1/1/2005,75,29
146,146,KOR,Korea,2006,26697.03261,0.35,-0.278442843,0.000390585,,,57.94091408,1.045397043,72,-0.71692285,0.144348788,0.423494428,0.75,0.87,0.690555096,,85,60,39,18,100,0,1/1/2006,75,29
147,147,KOR,Korea,2007,28013.70442,0.6,0.527131154,0.462124145,,,84.92848621,1.236836791,84,1.563591275,1.8035611,0.566274464,0.9,1.03,0.699741125,,85,60,39,18,100,0,1/1/2007,75,29
148,148,KOR,Korea,2008,28588.37212,0.47,0.533682788,0.038438196,,,89.98461621,1.050990105,96,0.91033172,0.117162992,0.421894372,0.73,0.88,0.657143593,,85,60,39,18,100,0,1/1/2008,75,29
149,149,KOR,Korea,2009,28642.8379,0.54,-0.02304075,-0.14095056,,,119.1927375,1.094724894,108,0.054454151,-0.561719896,0.409564555,0.84,0.99,0.707668364,,85,60,39,18,100,0,1/1/2009,75,29
150,150,KOR,Korea,2010,30352.10482,0.47,0.347147473,-0.020995267,,,77.73439405,1.204664469,120,0.149244386,-0.18675786,0.325895816,0.93,1,0.74108696,,85,60,39,18,100,0,1/1/2010,75,29
151,151,KOR,Korea,2011,31228.5107,0.53,0.219247529,0.090684784,,,153.6468882,1.252769113,132,1.071575507,0.397487376,0.412495643,0.99,1.03,0.726919293,,85,60,39,18,100,0,1/1/2011,75,29
152,152,KOR,Korea,2012,31776.89703,0.54,-0.096642437,-0.063807295,,,120.3388216,1.199333072,144,-0.62335849,-0.315330999,0.267103314,0.89,0.98,0.725595772,,85,60,39,18,100,0,1/1/2012,75,29
153,153,KOR,Korea,2013,32548.71552,0.61,0.000578209,0.136055644,,,119.4611897,1.12555182,156,0.945928032,0.381467757,0.278578639,0.99,0.95,0.705827594,,85,60,39,18,100,0,1/1/2013,75,29
154,154,KOR,Korea,2014,33425.68959,0.55,-0.282399544,0.069534141,,,117.4736115,1.164745569,168,-0.272380929,0.579081796,0.108568802,1.11,0.99,0.680225968,,85,60,39,18,100,0,1/1/2014,75,29
155,155,KOR,Korea,2015,34177.65447,0.37,0.320170031,-0.183926483,,,126.2765437,1.012393713,180,0.414184104,-0.257595746,0.161014125,1.11,0.93,0.631014347,,85,60,39,18,100,0,1/1/2015,75,29
156,156,KOR,Korea,2016,35020.41151,0.46,-0.037331689,0.086599613,,,144.4366143,1.064042091,192,0.011776319,0.451146657,0.163468957,1.11,1.16,0.640720904,,85,60,39,18,100,0,1/1/2016,75,29
157,157,KOR,Korea,2017,35938.37422,0.48,-0.541036626,0.01111149,,,118.6409193,1.072764158,204,-1.054132304,-0.050593371,0.32132259,1.11,1.16,0.739914238,,85,60,39,18,100,0,1/1/2017,75,29
158,158,KOR,Korea,2018,36776.51928,0.6,-0.106330211,0.01389218,,,156.3840795,1.182664871,216,0.239528519,0.235100643,0.544970691,1.09,1.24,0.796059787,,85,60,39,18,100,0,1/1/2018,75,29
159,159,KOR,Korea,2019,,0.6,-0.369595681,0.398207427,,,90.4280162,1.182664871,228,-0.147753713,1.018555122,0.544970691,1.09,1.24,0.796059787,,85,60,39,18,100,0,1/1/2019,75,29
160,160,THA,Thailand,2000,9189.845942,-0.19,0.139179847,-0.348357106,4.455676031,3458.349405,80.39887862,0.211056501,0,0.652554346,-0.396436056,0.455312103,0.49,0.58,0.467802942,,64,64,34,20,32,0,1/1/2000,56,45
161,161,THA,Thailand,2001,9418.609824,-0.19,-0.300874549,-0.261760847,3.444243766,3544.438491,86.05890671,0.211056501,12,-1.544043509,-0.436594012,0.455312103,0.49,0.58,0.467802942,,64,64,34,20,32,0,1/1/2001,56,45
162,162,THA,Thailand,2002,9915.061253,-0.31,-1.072040363,0.067019432,6.148879817,3731.264529,71.31182298,0.309691846,24,-2.118221934,-0.065757589,0.508866847,0.18,0.38,0.321516633,,64,64,34,20,32,0,1/1/2002,56,45
163,163,THA,Thailand,2003,10548.72931,-0.17,-0.152896382,-0.169274515,7.189329965,3969.728323,144.2901562,0.366305918,36,-0.606753362,-0.507839487,-0.143153235,0.38,0.16,0.218241096,,64,64,34,20,32,0,1/1/2003,56,45
164,164,THA,Thailand,2004,11135.32885,-0.23,0.15042455,-0.167420113,6.289288549,4190.479159,77.26720006,0.315366179,48,1.286239976,-0.364940696,-0.716435432,0.23,0.11,0.126583293,,64,64,34,20,32,0,1/1/2004,56,45
165,165,THA,Thailand,2005,11527.01257,-0.19,-0.434097659,-0.105937933,4.187834924,4337.878711,100.2095323,0.396297008,60,-2.111309146,-0.053564475,-0.869340003,0.47,0.05,-0.098295785,,64,64,34,20,32,0,1/1/2005,56,45
166,166,THA,Thailand,2006,12026.79639,-0.38,-0.724308396,0.048034141,4.967916824,4525.958803,47.57496669,0.451717079,72,-1.805717042,0.690314955,-1.130406737,0.24,-0.06,-0.739193976,,64,64,34,20,32,0,1/1/2006,56,45
167,167,THA,Thailand,2007,12609.66188,-0.37,-0.076497553,-0.01058382,5.43509257,4745.30443,140.0616216,0.36148262,84,-0.854289359,0.155564228,-1.111438036,0.14,-0.12,-0.562502325,,64,64,34,20,32,0,1/1/2007,56,45
168,168,THA,Thailand,2008,12759.9911,-0.41,0.061327979,0.175698072,1.725667908,4801.876759,98.02114087,0.22050637,96,-0.242761506,0.560011675,-1.271435618,0.21,-0.14,-0.529666901,,64,64,34,20,32,0,1/1/2008,56,45
169,169,THA,Thailand,2009,12608.20612,-0.31,-0.457988376,0.011818527,-0.690733346,4744.756593,94.98231753,0.267293006,108,-1.138856907,-0.018906364,-1.424786448,0.22,-0.23,-0.455883652,,64,64,34,20,32,0,1/1/2009,56,45
170,170,THA,Thailand,2010,13489.32817,-0.33,0.617403228,-0.254865576,7.513590658,5076.342992,69.65981164,0.187760577,120,1.074017912,-1.087846769,-1.442788363,0.17,-0.2,-0.495821983,,64,64,34,20,32,0,1/1/2010,56,45
171,171,THA,Thailand,2011,13537.48834,-0.32,0.419600219,0.375266193,0.839959472,5094.466768,60.0681277,0.205853492,132,2.141545076,0.924459106,-1.133533716,0.2,-0.2,-0.405181706,,64,64,34,20,32,0,1/1/2011,56,45
172,172,THA,Thailand,2012,14450.0136,-0.37,-0.166869417,0.072230117,7.242786605,5437.870915,73.60460719,0.224681675,144,-1.040201597,0.101851431,-1.216630697,0.24,-0.15,-0.321141154,,64,64,34,20,32,0,1/1/2012,56,45
173,173,THA,Thailand,2013,14771.15548,-0.34,-0.108145603,0.063401903,2.687379919,5558.723953,82.80203112,0.248000041,156,0.155640582,0.765805637,-1.311682701,0.23,-0.12,-0.42992577,,64,64,34,20,32,0,1/1/2013,56,45
174,174,THA,Thailand,2014,14852.43612,-0.45,0.196874496,0.240699722,0.984414064,5589.31172,196.9766525,0.337951154,168,1.330070163,0.92844313,-0.906386316,0.27,-0.19,-0.874782622,,64,64,34,20,32,0,1/1/2014,56,45
175,175,THA,Thailand,2015,15256.41884,-0.49,-0.737299107,-0.116277359,3.133896962,5741.339664,100.4487478,0.350129992,180,-1.86620653,0.114327671,-0.99442929,0.29,-0.15,-0.969105005,,64,64,34,20,32,0,1/1/2015,56,45
176,176,THA,Thailand,2016,15709.78363,-0.39,-0.166246949,-0.232340348,3.356488872,5911.951214,77.05331585,0.342031002,192,-0.766034552,-0.843246493,-0.988581419,0.17,0,-1.025114059,,64,64,34,20,32,0,1/1/2016,56,45
177,177,THA,Thailand,2017,16285.63737,-0.39,-0.710662323,-0.014960968,4.024085781,6128.658158,59.82059421,0.38496685,204,-1.141422998,0.200971106,-0.752744317,0.14,0.04,-1.047120333,,64,64,34,20,32,0,1/1/2017,56,45
178,178,THA,Thailand,2018,16904.69838,-0.4,-0.808253741,0.069630934,4.129226103,6361.62499,47.64090566,0.349959552,216,-2.082027516,0.509088758,-0.733099043,0.11,0.02,-1.005581617,,64,64,34,20,32,0,1/1/2018,56,45
179,179,THA,Thailand,2019,,-0.4,-0.467714694,0.23371867,,,50.21161687,0.349959552,228,-0.847334588,0.709648747,-0.733099043,0.11,0.02,-1.005581617,,64,64,34,20,32,0,1/1/2019,56,45
180,180,AUS,Australia,2000,35392.56912,1.92,-0.127761638,-0.093406671,3.933097026,44334.39293,,1.810187459,0,-0.519445475,-0.063718642,1.334552407,1.64,1.75,1.471305132,,51,36,61,90,21,1,1/1/2000,31,71
181,181,AUS,Australia,2001,35592.78961,1.92,-0.252602238,-0.354714939,1.930882544,44585.19852,,1.810187459,12,-1.04575262,-1.070656324,1.334552407,1.64,1.75,1.471305132,,51,36,61,90,21,1,1/1/2001,31,71
182,182,AUS,Australia,2002,36567.9215,1.81,-0.150312146,0.346499001,4.001377032,45806.69447,,1.718942881,24,-0.551272896,0.89028666,1.192910552,1.47,1.8,1.407233238,,51,36,61,90,21,1,1/1/2002,31,71
183,183,AUS,Australia,2003,37197.95254,1.95,-0.029096504,0.233391619,2.985940486,46595.90092,,1.837643385,36,-0.08486999,0.691538828,0.878802061,1.61,1.88,1.442127824,,51,36,61,90,21,1,1/1/2003,31,71
184,184,AUS,Australia,2004,38260.381,2.03,0.291435581,-0.048004804,4.055551874,47926.74866,,2.006777525,48,0.704191969,-0.177694088,0.936502934,1.72,1.82,1.501541972,,51,36,61,90,21,1,1/1/2004,31,71
185,185,AUS,Australia,2005,38968.59261,1.95,-0.111360875,0.26774318,3.204160122,48813.88776,,1.751212955,60,-0.915707024,0.426827354,0.893511176,1.6,1.72,1.507055759,,51,36,61,90,21,1,1/1/2005,31,71
186,186,AUS,Australia,2006,39470.99896,1.96,-0.278557158,-0.140602026,2.794583316,49443.22553,,1.711956024,72,-0.512301372,-0.414362033,0.935187817,1.62,1.77,1.382794738,,51,36,61,90,21,1,1/1/2006,31,71
187,187,AUS,Australia,2007,40733.1388,2.01,0.081998529,0.445625948,3.844309553,51024.24113,,1.825558782,84,0.557606841,1.894204651,0.928789794,1.68,1.76,1.369199991,,51,36,61,90,21,1,1/1/2007,31,71
188,188,AUS,Australia,2008,41385.38317,2.04,0.10996933,0.418163031,3.657912651,51841.27303,,1.79396975,96,0.255029294,1.19579695,0.955644846,1.77,1.77,1.368076086,,51,36,61,90,21,1,1/1/2008,31,71
189,189,AUS,Australia,2009,41326.39193,2.05,0.239079977,0.097299336,1.93692177,51767.37784,,1.705787301,108,0.768890266,-0.070975729,0.855688989,1.82,1.74,1.383791804,,51,36,61,90,21,1,1/1/2009,31,71
190,190,AUS,Australia,2010,41529.7595,2.03,0.340236957,0.035169927,2.067465677,52022.1256,,1.768755913,120,0.9114294,0.070526017,0.888859868,1.7,1.76,1.419765711,,51,36,61,90,21,1,1/1/2010,31,71
191,191,AUS,Australia,2011,41965.35842,2.04,0.286057085,0.108222608,2.462786173,52567.77724,,1.69595015,132,1.211564893,0.156847717,0.935710073,1.86,1.74,1.453721046,,51,36,61,90,21,1,1/1/2011,31,71
192,192,AUS,Australia,2012,42854.89078,1.99,-0.145940342,0.09958716,3.918161772,53682.04722,,1.621440053,144,-0.600528878,0.105176264,0.997997224,1.79,1.77,1.499190331,,51,36,61,90,21,1,1/1/2012,31,71
193,193,AUS,Australia,2013,43212.4471,1.79,-0.144252877,0.175048038,2.584875111,54129.93905,,1.639869452,156,-0.083680034,1.249852958,1.031072974,1.8,1.78,1.436413765,,51,36,61,90,21,1,1/1/2013,31,71
194,194,AUS,Australia,2014,43651.10313,1.85,0.024830691,0.227949379,2.533115447,54679.42018,,1.607114673,168,1.138570164,0.756245636,1.032191992,1.86,1.92,1.361716032,,51,36,61,90,21,1,1/1/2014,31,71
195,195,AUS,Australia,2015,43970.8037,1.88,-0.084649352,0.058340881,2.192640028,55079.89212,,1.56453371,180,-0.252344578,-0.155554357,0.884979844,1.79,1.83,1.355591297,,51,36,61,90,21,1,1/1/2015,31,71
196,196,AUS,Australia,2016,44488.74083,1.82,-0.226547536,-0.104015563,2.770656693,55728.68446,,1.568509459,192,-0.465184209,0.100190208,1.047958016,1.9,1.76,1.351012468,,51,36,61,90,21,1,1/1/2016,31,71
197,197,AUS,Australia,2017,44781.32276,1.8,-0.478917968,0.078602906,2.367617253,56095.18632,,1.535513997,204,-0.900777902,0.615947709,0.890089512,1.93,1.68,1.384022713,,51,36,61,90,21,1,1/1/2017,31,71
198,198,AUS,Australia,2018,45377.75514,1.81,-0.360530819,0.174973991,2.940333582,56842.30551,,1.596494913,216,-0.479745257,0.277697107,0.976574123,1.93,1.72,1.42814815,,51,36,61,90,21,1,1/1/2018,31,71
199,199,AUS,Australia,2019,,1.81,-0.042407566,0.079250586,,,,1.596494913,228,-0.338625832,-0.006551605,0.976574123,1.93,1.72,1.42814815,,51,36,61,90,21,1,1/1/2019,31,71
200,200,GBR,United Kingdom,2000,33365.49606,2.14,0.39507151,0.139830415,3.437471622,35672.91197,,1.848112941,0,1.11725228,0.923229366,1.035284638,1.87,1.7,1.323269844,,35,35,66,89,51,1,1/1/2000,25,69
201,201,GBR,United Kingdom,2001,34225.89185,2.14,0.414267809,0.520424162,2.97436368,36592.80907,,1.848112941,12,2.09725424,3.67499867,1.035284638,1.87,1.7,1.323269844,,35,35,66,89,51,1,1/1/2001,25,69
202,202,GBR,United Kingdom,2002,34873.47645,2.06,0.368293173,-0.228378685,2.324351102,37285.17788,,1.840955734,24,1.249296893,-1.487030499,0.679081917,1.76,1.68,1.283422589,,35,35,66,89,51,1,1/1/2002,25,69
203,203,GBR,United Kingdom,2003,35852.21861,2.04,-0.13479373,-0.105115004,3.286377571,38331.60568,,1.810524344,36,-0.901109676,-0.141425588,0.272853971,1.68,1.7,1.333042264,,35,35,66,89,51,1,1/1/2003,25,69
204,204,GBR,United Kingdom,2004,36495.1047,1.93,0.25145877,0.000187573,2.373951441,39018.95104,,1.889605284,48,-0.036057805,-0.127985319,0.142571852,1.74,1.63,1.597445846,,35,35,66,89,51,1,1/1/2004,25,69
205,205,GBR,United Kingdom,2005,37397.88841,1.9,-0.329552649,-0.07813262,3.179728924,39984.16744,,1.76659596,60,-1.524905331,-0.038491074,0.126741111,1.61,1.57,1.443956375,,35,35,66,89,51,1,1/1/2005,25,69
206,206,GBR,United Kingdom,2006,38159.14126,1.79,-0.147567326,0.130312168,2.788324559,40798.0653,,1.670994282,72,-0.791401698,0.041394116,0.669180095,1.84,1.79,1.378773689,,35,35,66,89,51,1,1/1/2006,25,69
207,207,GBR,United Kingdom,2007,38783.44712,1.74,0.226718656,-0.003987457,2.430553212,41465.5455,,1.648174167,84,-0.207853982,-0.416220235,0.575391293,1.87,1.74,1.335596442,,35,35,66,89,51,1,1/1/2007,25,69
208,208,GBR,United Kingdom,2008,38371.22052,1.68,0.04802532,0.172879823,-0.28115359,41024.81106,,1.643774986,96,-0.436569137,0.785907074,0.494693518,1.79,1.71,1.321022868,,35,35,66,89,51,1,1/1/2008,25,69
209,209,GBR,United Kingdom,2009,36464.42018,1.63,0.206463173,-0.164304132,-4.247821747,38986.14451,,1.512003183,108,0.166877175,-0.604664445,0.121583521,1.58,1.74,1.303301334,,35,35,66,89,51,1,1/1/2009,25,69
210,210,GBR,United Kingdom,2010,36885.02811,1.6,-0.048464421,0.207343461,1.949521482,39435.8399,,1.568379402,120,-0.668237879,0.526606133,0.411818206,1.73,1.76,1.289994001,,35,35,66,89,51,1,1/1/2010,25,69
211,211,GBR,United Kingdom,2011,37161.49069,1.62,0.072807117,-0.088261705,1.540147368,39731.42145,,1.558900833,132,-0.435777387,-0.470766501,0.351707608,1.66,1.65,1.29741168,,35,35,66,89,51,1,1/1/2011,25,69
212,212,GBR,United Kingdom,2012,37449.77924,1.67,0.167337954,0.005671446,1.478923947,40039.64682,,1.547542214,144,0.083216973,-0.297222812,0.402270734,1.65,1.72,1.339132667,,35,35,66,89,51,1,1/1/2012,25,69
213,213,GBR,United Kingdom,2013,37995.7639,1.7,0.195376692,0.087491959,2.139485701,40623.38945,,1.495450616,156,0.729052734,0.441905336,0.486201435,1.77,1.71,1.32903707,,35,35,66,89,51,1,1/1/2013,25,69
214,214,GBR,United Kingdom,2014,38693.89326,1.74,-0.24779945,0.145936182,2.607475906,41369.79848,,1.626729727,168,-0.687870013,0.355736595,0.415347636,1.83,1.89,1.275789618,,35,35,66,89,51,1,1/1/2014,25,69
215,215,GBR,United Kingdom,2015,39291.73577,1.88,0.125309437,0.133593602,2.355524306,42008.98523,,1.743744612,180,-0.109256449,0.207408204,0.517747939,1.85,1.81,1.297836781,,35,35,66,89,51,1,1/1/2015,25,69
216,216,GBR,United Kingdom,2016,39760.49425,1.9,-0.179581292,0.109099328,1.918155106,42510.16106,,1.60161829,192,-1.007204639,0.122414454,0.360454053,1.76,1.69,1.29463613,,35,35,66,89,51,1,1/1/2016,25,69
217,217,GBR,United Kingdom,2017,40228.66297,1.84,-0.439389033,-0.263764948,1.892077038,43010.70634,,1.414132953,204,-0.556198695,-0.780285873,0.331547111,1.71,1.68,1.332299113,,35,35,66,89,51,1,1/1/2017,25,69
218,218,GBR,United Kingdom,2018,40522.24661,1.83,0.387216953,0.08242122,1.38567357,43324.59297,,1.341883779,216,1.194341844,0.21621894,0.048717521,1.76,1.64,1.38397646,,35,35,66,89,51,1,1/1/2018,25,69
219,219,GBR,United Kingdom,2019,,1.83,-0.266318034,-0.038847641,,,,1.341883779,228,-0.41867501,0.120181472,0.048717521,1.76,1.64,1.38397646,,35,35,66,89,51,1,1/1/2019,25,69
220,220,BRA,Brazil,2000,11403.0642,0.04,-0.316597628,0.016225641,4.387949443,8803.152529,84.88107688,0.09408024,0,-0.437906246,-0.043866854,0.186739698,0.36,-0.21,0.301593602,,76,69,49,38,44,0,1/1/2000,65,59
221,221,BRA,Brazil,2001,11404.58876,0.04,-0.905204996,0.281794748,1.389896403,8804.329488,87.59834749,0.09408024,12,-2.225633509,1.099949691,0.186739698,0.36,-0.21,0.301593602,,76,69,49,38,44,0,1/1/2001,65,59
222,222,BRA,Brazil,2002,11599.54728,0.08,-0.020387675,0.038444898,3.053461858,8954.837245,125.1862795,0.05597958,24,0.66790196,0.101459881,0.329844594,0.3,-0.23,0.472238034,,76,69,49,38,44,0,1/1/2002,65,59
223,223,BRA,Brazil,2003,11585.2872,0.09,-0.213714654,-0.123155956,1.140828998,8943.828483,221.4067701,0.197510153,36,-0.219528234,-0.331133999,0.005972705,0.31,-0.32,0.442828864,,76,69,49,38,44,0,1/1/2003,65,59
224,224,BRA,Brazil,2004,12106.2865,0.02,0.203912942,-0.13342388,5.759964639,9346.039343,147.0068012,0.019532161,48,1.694627028,-0.10087033,-0.275706738,0.03,-0.36,0.388609469,,76,69,49,38,44,0,1/1/2004,65,59
225,225,BRA,Brazil,2005,12351.59708,-0.14,-0.428702789,-0.004603904,3.20213138,9535.41883,77.72013114,-0.096330546,60,-0.250391562,-0.1830821,-0.264487565,0.04,-0.43,0.45767951,,76,69,49,38,44,0,1/1/2005,65,59
226,226,BRA,Brazil,2006,12701.73448,-0.11,-0.905623905,0.145414166,3.961988722,9805.724506,126.9058713,-0.320332617,72,-1.876115376,0.159220434,-0.294623226,-0.03,-0.37,0.500075698,,76,69,49,38,44,0,1/1/2006,65,59
227,227,BRA,Brazil,2007,13333.60826,-0.08,-0.001423655,0.026015208,6.069870608,10293.53034,93.7981992,-0.214283273,84,0.731467954,-0.310696689,-0.356955171,-0.03,-0.37,0.537074029,,76,69,49,38,44,0,1/1/2007,65,59
228,228,BRA,Brazil,2008,13874.20735,0.01,-0.317762071,0.060886314,5.094195447,10710.87222,89.98706921,-0.089577764,96,-0.671646394,0.212327273,-0.312599719,0.05,-0.32,0.568985701,,76,69,49,38,44,0,1/1/2008,65,59
229,229,BRA,Brazil,2009,13724.09621,-0.07,-0.187261832,-0.189904422,-0.125811999,10594.98659,98.70456654,-0.094775394,108,-0.892171391,-0.975440691,0.166292161,0.1,-0.16,0.522006929,,76,69,49,38,44,0,1/1/2009,65,59
230,230,BRA,Brazil,2010,14619.50741,0.05,-0.263484627,0.055554617,7.52822583,11286.24302,95.27040093,-0.035341211,120,0.833988613,0.497258207,0.013475911,0.15,0.04,0.571348846,,76,69,49,38,44,0,1/1/2010,65,59
231,231,BRA,Brazil,2011,15061.95319,0.17,0.091522384,0.090821033,3.974425406,11627.81065,112.3551981,-0.116546594,132,1.578774613,0.397651437,-0.132575423,0.17,0.04,0.513676167,,76,69,49,38,44,0,1/1/2011,65,59
232,232,BRA,Brazil,2012,15214.75818,-0.04,-0.593667147,0.363288243,1.921150318,11745.77593,86.88782266,-0.128173426,144,-1.396718771,0.981652089,0.045961641,0.09,-0.07,0.477906197,,76,69,49,38,44,0,1/1/2012,65,59
233,233,BRA,Brazil,2013,15535.62688,-0.08,-0.466328927,0.394673355,3.004865355,11993.4862,78.22739539,-0.092886731,156,-0.039190403,1.369425062,-0.258553296,0.07,-0.08,0.417426258,,76,69,49,38,44,0,1/1/2013,65,59
234,234,BRA,Brazil,2014,15480.86796,-0.34,0.266804794,-0.093168763,0.50396179,11951.21238,99.81360662,-0.139355496,168,1.419360712,-0.122173476,-0.070290133,-0.08,-0.05,0.471927881,,76,69,49,38,44,0,1/1/2014,65,59
